t,Avonmouth Docks,Avonmouth Primary,Bedminster,Bishopsworth,Bower Ashton,Broadweir Primary,Cairns Road,Clifton,Cotham Primary,Eastville,Feeder Rd 11kv,Feeder Road B,Filton DC,Kingsweston,Lockleaze,St Pauls Bsp 11kv,Stoke Bishop,Whitchurch,Woodland Way,Iron Acton,Seabank
2020-10-01 04:00:00,-2.2135,-7.7716712,-8.529858064,-4.105,-1.056875,-2.153682645,-11.2005,-9.158,-3.598,-4.19,-15.5135,-5.51,-6.6645,-3.302,-5.13,-14.098,-3.439,-5.3625,-8.905,0,0
2020-10-01 05:00:00,-2.2705,-8.89050805,-8.603620241,-4.271,-1.042875,-2.165757767,-11.2005,-9.196,-3.613,-4.14,-15.542,-5.49,-6.579,-3.586,-5.2535,-14.098,-3.3915,-5.4275,-8.905,0,0
2020-10-01 06:00:00,-3.0685,-9.17037045,-9.209708669,-4.934,-1.156875,-2.338988093,-11.9605,-9.785,-3.748,-4.41,-16.72,-5.86,-6.8985,-2.674,-5.643,-15.2095,-3.7525,-5.928,-9.763,0,0
2020-10-01 07:00:00,-3.192,-9.55179315,-11.9437286,-6.387,-1.427625,-2.717057147,-15.1335,-11.5995,-3.956,-5.86,-21.489,-6.78,-7.677,-3.044,-7.0585,-17.898,-4.5695,-7.5985,-12.74,0,0
2020-10-01 08:00:00,-4.218,-11.07323385,-14.91438251,-7.7615,-1.712375,-3.334036074,-18.943,-13.927,-4.641,-7.41,-26.2295,-7.64,-8.6895,-3.087,-8.4075,-20.5105,-5.4055,-8.8465,-15.938,0,0
2020-10-01 09:00:00,-5.8805,-12.0019039,-16.02432541,-7.625,-1.751875,-3.992083581,-19.361,-15.3235,-5.11,-7.68,-27.0655,-8.19,-8.919,-2.973,-8.5975,-22.5055,-5.092,-8.5215,-15.9965,0,0
2020-10-01 10:00:00,-5.111,-12.49175435,-15.86245017,-7.8885,-1.7105,-4.549764996,-19.1995,-15.998,-5.63,-7.71,-27.326,-8.66,-9.2007,-3.021,-8.5405,-24.0255,-4.9875,-8.3304,-16.029,0,0
2020-10-01 11:00:00,-4.0185,-11.7471958,-15.98891305,-7.9275,-1.677625,-5.04593939,-18.905,-16.4635,-5.77,-7.65,-26.968,-9.14,-9.2016,-2.975,-8.417,-24.682,-4.6265,-7.9846,-16.12,0,0
2020-10-01 12:00:00,-4.8925,-12.36262915,-16.28207273,-7.9275,-1.733,-5.2233559,-19.1425,-16.891,-5.76,-7.57,-27.114,-9.14,-9.1926,-3.339,-8.5025,-25.216,-4.8355,-7.9183,-15.912,0,0
2020-10-01 13:00:00,-5.2535,-11.6384544,-15.81479859,-8.1715,-1.71425,-5.392629416,-20.216,-17.309,-5.71,-7.94,-27.715,-9.4,-9.2502,-3.142,-9.1865,-25.6635,-5.016,-8.3655,-16.471,0,0
2020-10-01 14:00:00,-4.598,-10.9994618,-15.30603028,-7.469,-1.60575,-5.285164696,-18.639,-16.454,-5.72,-7.41,-25.9175,-9.04,-9.0972,-3.144,-8.36,-25.0345,-4.4175,-7.7298,-15.2295,0,0
2020-10-01 15:00:00,-5.5385,-10.8242848,-15.06290968,-7.6935,-1.60825,-5.285164696,-18.582,-15.979,-5.41,-7.33,-25.6545,-8.9,-9.0783,-2.901,-8.2365,-24.511,-4.5125,-7.6102,-14.924,0,0
2020-10-01 16:00:00,-6.3935,-11.40925905,-15.32294188,-8.0445,-1.70025,-5.25944091,-19.551,-15.9885,-5.33,-8.08,-26.279,-8.89,-9.1989,-2.511,-8.9395,-24.7475,-4.8735,-8.76525,-16.0095,0,0
2020-10-01 17:00:00,-6.4505,-12.02760825,-15.65907208,-9,-1.83925,-5.116472682,-21.4035,-16.0075,-4.844,-8.74,-27.4685,-8.73,-9.5328,-2.03,-9.3955,-24.8235,-5.7665,-10.5183,-18.4795,0,0
2020-10-01 18:00:00,-6.346,-11.3973254,-15.49122993,-9.0875,-1.96425,-4.855335434,-23.3415,-16.7105,-3.983,-9.22,-28.5675,-8.72,-9.7155,-2.122,-10.317,-23.902,-6.5645,-11.4205,-20.3125,0,0
2020-10-01 19:00:00,-6.1085,-10.7613702,-15.70911081,-9.3005,-2.133375,-4.128754843,-25.3365,-17.784,-3.928,-9.96,-29.602,-8.77,-9.7245,-1.998,-11.2765,-23.5695,-7.5715,-11.4205,-20.748,0,0
2020-10-01 20:00:00,-4.18,-11.4811191,-14.85113514,-8.5705,-1.98925,-3.63672632,-23.579,-16.0455,-3.871,-9.6,-27.968,-8.34,-9.2925,-2.309,-10.659,-21.508,-7.011,-10.725,-19.1815,0,0
2020-10-01 21:00:00,-3.971,-10.65040355,-13.23245662,-7.469,-1.78575,-3.089668249,-20.805,-14.421,-3.787,-8.43,-24.5955,-7.74,-8.6805,-2.46,-9.405,-19.5795,-6.1465,-9.3925,-16.8285,0,0
2020-10-01 22:00:00,-1.9855,-9.82289315,-11.73607465,-6.26,-1.55375,-2.746335101,-17.879,-12.7775,-3.715,-7.35,-21.489,-6.88,-8.0415,-3.245,-8.094,-17.4895,-5.0445,-8.1185,-14.209,0,0
2020-10-01 23:00:00,-2.0425,-8.90907295,-10.2769724,-5.285,-1.318625,-2.337074107,-14.6775,-11.02,-3.398,-6.28,-18.639,-6.17,-7.326,-3.261,-6.84,-16.0075,-4.218,-6.76,-11.882,0,0
2020-10-02 00:00:00,-1.8715,-8.2944767,-9.544305047,-4.622,-1.20825,-2.159673229,-13.0435,-9.937,-3.595,-5.37,-17.176,-5.87,-6.948,-3.431,-6.0895,-15.3235,-3.8475,-6.0255,-10.4975,0,0
2020-10-02 01:00:00,-2.185,-7.91016125,-9.159134525,-4.4755,-1.162,-2.106971166,-12.5685,-9.7375,-3.618,-5.19,-16.9005,-5.82,-6.768,-4.291,-5.757,-15.1335,-3.781,-5.8955,-9.8865,0,0
2020-10-02 02:00:00,-2.052,-8.085479,-9.229899683,-4.359,-1.166,-2.125712657,-12.274,-9.766,-3.634,-5.02,-16.5585,-5.83,-6.7365,-4.24,-5.5575,-15.3425,-3.6575,-5.8305,-9.789,0,0
2020-10-02 03:00:00,-1.8715,-7.8030892,-8.846693027,-4.222,-1.091625,-2.121912988,-11.533,-9.348,-3.67,-4.67,-15.58,-5.62,-6.6465,-4.71,-5.3105,-14.6015,-3.534,-5.4925,-9.269,0,0
2020-10-02 04:00:00,-1.7195,-7.80647595,-8.776205738,-4.1255,-1.09875,-2.105085812,-11.438,-9.2055,-3.661,-4.54,-15.352,-5.45,-6.543,-5.764,-5.149,-14.117,-3.5245,-5.369,-8.9375,0,0
2020-10-02 05:00:00,-1.664,-7.9444036,-8.687279955,-4.261,-1.08425,-2.103200457,-11.476,-9.1865,-3.695,-4.47,-15.4375,-5.58,-6.552,-6.746,-5.13,-14.2215,-3.515,-5.395,-8.97,0,0
2020-10-02 06:00:00,-2.248,-8.23549595,-9.23042853,-5.1295,-1.1525,-2.373791463,-12.16,-9.9085,-3.853,-4.84,-16.5965,-5.78,-7.0425,-7.122,-5.5385,-15.3425,-3.8285,-5.98,-9.8475,0,0
2020-10-02 07:00:00,-3.1725,-9.40148075,-12.99340272,-6.221,-1.418375,-2.614864772,-15.1905,-11.4855,-4.027,-6.27,-20.9095,-6.75,-7.9425,-7.805,-6.878,-17.8505,-4.636,-7.462,-12.636,0,0
2020-10-02 08:00:00,-6.0185,-12.08443495,-16.03651905,-8.317,-1.455375,-3.420064882,-19.1805,-13.889,-4.696,-7.98,-26.03,-7.7,-8.514,-8.791,-8.5785,-20.387,-5.624,-8.892,-16.185,0,0
2020-10-02 09:00:00,-4.906,-12.4504505,-17.39802786,-8.21,-1.536625,-4.116021377,-20.4345,-15.5135,-5.31,-8.57,-26.9895,-8.14,-9.3204,-8.6,-8.9205,-22.6765,-5.567,-9.2105,-16.5035,0,0
2020-10-02 10:00:00,-6.158,-12.9473739,-17.96377135,-8.9315,-1.4925,-4.748224157,-21.527,-16.9955,-5.67,-9.05,-28.975,-8.81,-9.4239,-8.685,-9.633,-25.2795,-5.7095,-9.8345,-17.7905,0,0
2020-10-02 11:00:00,-6.399,-12.92095585,-18.59873695,-9.0975,-1.543875,-5.29417369,-22.363,-17.803,-5.9,-9.42,-29.4975,-9.37,-9.4824,-8.717,-9.9465,-26.1535,-5.7095,-9.9125,-18.2325,0,0
2020-10-02 12:00:00,-6.7165,-13.3006355,-18.91988679,-8.922,-1.601125,-5.401198582,-22.6385,-18.5535,-5.99,-9.55,-29.4595,-9.66,-9.4815,-9.34,-10.165,-26.7425,-5.9185,-10.166,-18.655,0,0
2020-10-02 13:00:00,-7.05,-13.704447,-18.45558302,-9.195,-1.703,-5.535556344,-24.111,-19.228,-5.93,-9.78,-30.1435,-9.85,-9.8415,-8.201,-10.488,-27.2745,-6.27,-10.2895,-18.694,0,0
2020-10-02 14:00:00,-5.9715,-13.57850905,-18.06080806,-9.0465,-1.620125,-5.565644023,-23.199,-18.7435,-5.87,-9.54,-29.5165,-9.68,-9.9675,-8.199,-10.279,-27.1605,-6.061,-10.036,-18.252,0,0
2020-10-02 15:00:00,-4.284,-13.4674498,-17.46334444,-8.7855,-1.614625,-5.454825715,-22.344,-18.088,-5.71,-9.22,-28.386,-9.36,-9.5535,-8.118,-9.8705,-26.809,-5.985,-9.9385,-17.706,0,0
2020-10-02 16:00:00,-4.58,-12.72085365,-16.67548436,-9.117,-1.693125,-5.379023204,-22.4865,-17.708,-5.51,-9.38,-28.785,-9.24,-9.45,-8.038,-10.1745,-26.4955,-6.08,-10.569,-18.6355,0,0
2020-10-02 17:00:00,-4.569,-13.1152292,-16.54379586,-9.748,-1.893,-5.252773389,-23.8925,-17.594,-4.811,-9.76,-29.735,-9.04,-9.639,-6.996,-10.868,-26.0775,-6.8875,-11.5115,-20.566,0,0
2020-10-02 18:00:00,-3.735,-12.84486745,-16.19081614,-9.4,-1.9995,-4.936377711,-25.7545,-18.2115,-4.223,-10.21,-30.3145,-9.06,-9.9135,-6.955,-11.5615,-24.757,-7.4955,-12.077,-21.528,0,0
2020-10-02 19:00:00,-4.969,-12.97581245,-15.99320855,-9.2335,-1.94025,-4.094608994,-25.9825,-18.088,-3.963,-10.37,-29.887,-8.92,-9.774,-6.726,-11.666,-23.883,-7.847,-11.5765,-20.839,0,0
2020-10-02 20:00:00,-4.6975,-12.67870185,-14.41979572,-8.278,-1.74,-3.628466499,-23.294,-16.017,-3.803,-9.18,-27.1985,-8.36,-9.0765,-7.591,-10.507,-21.812,-7.011,-10.4,-18.668,0,0
2020-10-02 21:00:00,-5.049,-11.8505688,-12.79729642,-7.352,-1.566375,-3.218737704,-20.539,-14.478,-3.685,-8.2,-24.4815,-7.81,-8.5365,-7.939,-9.3765,-19.8075,-6.099,-9.347,-16.6335,0,0
2020-10-02 22:00:00,-2.348,-10.5999717,-11.82730117,-6.524,-1.336125,-2.89246259,-18.1355,-13.11,-3.661,-7.43,-21.926,-7.09,-7.8795,-7.279,-8.4265,-17.993,-5.339,-8.164,-14.6185,0,0
2020-10-02 23:00:00,-2.8425,-9.3590209,-10.5800454,-5.6165,-1.14875,-2.565381535,-15.4375,-11.267,-3.612,-6.46,-19.4655,-6.24,-7.2585,-6.955,-7.3625,-16.511,-4.5695,-7.1435,-12.4865,0,0
2020-10-03 00:00:00,-3.422,-8.85134185,-9.907821306,-4.9925,-1.100125,-2.277332324,-13.699,-10.5735,-3.26,-5.74,-18.0405,-6.12,-6.876,-7.367,-6.4695,-15.9505,-4.142,-6.448,-11.0435,0,0
2020-10-03 01:00:00,-3.25,-8.64137665,-9.529964684,-4.7585,-1.227125,-2.253284591,-13.148,-10.317,-3.246,-5.42,-17.613,-5.89,-6.6825,-8.068,-6.2035,-15.618,-4.0185,-6.1945,-10.4,0,0
2020-10-03 02:00:00,-3.849,-8.6368731,-9.71727452,-4.5535,-1.24325,-2.175489442,-12.806,-10.2315,-3.3,-5.36,-17.233,-5.89,-6.633,-7.695,-6.004,-15.9505,-3.9045,-5.954,-10.2635,0,0
2020-10-03 03:00:00,-4.1065,-8.48605355,-8.861405003,-4.2615,-1.19275,-2.091118424,-12.0745,-9.785,-3.34,-4.94,-15.922,-5.65,-6.3225,-5.937,-5.643,-14.972,-3.7335,-5.6355,-9.568,0,0
2020-10-03 04:00:00,-3.827,-8.32653905,-8.622336228,-4.2415,-1.143625,-2.087107808,-11.6945,-9.5,-3.361,-4.6,-15.3235,-5.56,-6.264,-6.926,-5.4245,-14.212,-3.534,-5.473,-9.2365,0,0
2020-10-03 05:00:00,-3.8275,-8.342907,-8.353419116,-4.2415,-1.131,-2.062323408,-11.419,-9.3575,-3.34,-4.54,-15.238,-5.53,-6.1695,-7.382,-5.4245,-14.1645,-3.5245,-5.4925,-9.1325,0,0
2020-10-03 06:00:00,-3.978,-8.46010335,-8.515367635,-4.4855,-1.16525,-2.186319947,-11.6185,-9.6045,-3.375,-4.68,-15.656,-5.56,-6.3315,-7.439,-5.453,-14.6205,-3.496,-5.7005,-9.516,0,0
2020-10-03 07:00:00,-3.6415,-9.0878776,-10.12175057,-4.9145,-1.2925,-2.365193502,-13.167,-10.1555,-3.432,-5.25,-17.119,-5.93,-6.6915,-8.17,-6.0325,-15.58,-4.2465,-6.2855,-10.582,0,0
2020-10-03 08:00:00,-2.474,-9.78886785,-11.36628857,-5.7335,-1.503625,-2.738895865,-15.561,-11.286,-3.621,-6.09,-19.095,-6.3,-7.092,-7.667,-6.954,-16.663,-4.845,-7.2215,-12.6685,0,0
2020-10-03 09:00:00,-2.5705,-10.969098,-13.1483579,-6.9615,-1.59175,-3.182190488,-18.4965,-12.787,-3.607,-7.39,-22.591,-6.87,-7.7985,-7.393,-8.1605,-18.2495,-5.32,-8.45,-15.301,0,0
2020-10-03 10:00:00,-3.704,-11.26753255,-14.4348688,-7.78,-1.782625,-3.971687098,-20.805,-14.193,-3.664,-8.16,-24.89,-7.46,-8.1855,-6.962,-9.215,-20.406,-5.776,-9.399,-17.2965,0,0
2020-10-03 11:00:00,-1.4795,-10.8882803,-15.23943803,-8.093,-1.796125,-4.538654764,-21.945,-15.219,-3.687,-8.79,-26.296,-7.9,-8.4609,-5.026,-9.6235,-21.7835,-5.8235,-10.1985,-18.4015,0,0
2020-10-03 12:00:00,-1.505,-11.11987315,-15.2301141,-8.3175,-1.8715,-4.78558554,-22.667,-16.378,-3.695,-9.08,-26.9515,-8.11,-8.7525,-3.809,-10.127,-22.7525,-6.175,-10.4,-18.837,0,0
2020-10-03 13:00:00,-2.8505,-11.00045025,-15.02023509,-8.21,-1.895375,-4.872899443,-23.4745,-16.644,-3.682,-9.1,-27.1035,-8.38,-8.8434,-3.417,-10.4215,-22.895,-6.536,-10.608,-18.889,0,0
2020-10-03 14:00:00,-1.976,-10.53980345,-14.07009377,-8.1225,-1.83275,-4.891070293,-22.4865,-16.4255,-3.704,-8.78,-25.9445,-8.23,-8.7039,-4.096,-10.089,-22.8,-6.365,-10.283,-18.0115,0,0
2020-10-03 15:00:00,-2.2705,-11.0811661,-13.9351786,-7.9745,-1.821625,-4.88696276,-21.7835,-15.8555,-3.664,-8.65,-25.2605,-8.21,-8.4924,-3.54,-9.9275,-22.5815,-6.1275,-10.0425,-17.5305,0,0
2020-10-03 16:00:00,-2.394,-10.90566425,-13.99154285,-7.9265,-1.901125,-4.871025113,-21.7455,-15.7985,-3.643,-8.7,-25.555,-8.23,-8.523,-2.593,-9.9845,-22.7145,-6.3365,-10.1855,-17.953,0,0
2020-10-03 17:00:00,-2.2705,-11.2855697,-14.56871156,-8.376,-1.91875,-4.81027615,-22.857,-16.0455,-3.574,-9.04,-27.113,-8.39,-8.694,-1.89,-10.545,-22.61,-6.992,-11.141,-19.3635,0,0
2020-10-03 18:00:00,-2.736,-11.22492515,-15.05037352,-8.8915,-2.10125,-4.580591646,-24.415,-16.6915,-3.56,-9.66,-28.063,-8.46,-9.126,-2.163,-11.1625,-22.268,-7.885,-11.7455,-20.5725,0,0
2020-10-03 19:00:00,-2.1185,-11.4133936,-14.93985089,-8.756,-2.210125,-3.962502206,-25.3365,-17.2425,-3.473,-9.9,-28.0725,-8.46,-9.1755,-1.51,-11.4665,-21.9735,-7.695,-11.271,-19.9095,0,0
2020-10-03 20:00:00,-1.596,-10.78808765,-13.77582047,-7.9075,-2.04125,-3.514822463,-23.028,-15.8745,-3.349,-9.12,-25.84,-8.23,-8.5455,-1.43,-10.26,-20.976,-6.8685,-10.257,-18.07,0,0
2020-10-03 21:00:00,-1.6435,-11.1881538,-12.5228805,-7.118,-1.837125,-3.207678646,-20.6435,-14.3925,-3.33,-8.3,-23.636,-7.75,-8.1045,-2.16,-9.215,-19.418,-6.023,-9.2625,-16.2565,0,0
2020-10-03 22:00:00,-1.6185,-10.11290105,-11.50119556,-6.26,-1.640875,-2.901957649,-18.069,-13.0815,-3.357,-7.41,-21.2895,-7.04,-7.686,-2.09,-8.3125,-18.126,-5.4245,-8.268,-14.4365,0,0
2020-10-03 23:00:00,-2.179,-9.66572085,-10.34884351,-5.4995,-1.4,-2.629908941,-15.3615,-11.4,-3.293,-6.54,-19.076,-6.38,-7.0875,-2.12,-7.3055,-16.568,-4.5695,-7.163,-12.246,0,0
2020-10-04 00:00:00,-3.7835,-8.8051225,-9.806817464,-4.934,-1.309375,-2.473017588,-13.9555,-10.64,-3.278,-5.93,-17.86,-6.1,-6.831,-2.06,-6.593,-16.0455,-4.1895,-6.5845,-11.089,0,0
2020-10-04 01:00:00,-2.969,-8.53959275,-9.500136257,-4.719,-1.262125,-2.409673424,-13.4425,-10.5355,-3.282,-5.61,-17.518,-6.05,-6.534,-2.01,-6.327,-16.093,-4.1895,-6.344,-10.504,0,0
2020-10-04 02:00:00,-2.732,-9.54085285,-9.576139276,-4.4655,-1.31025,-2.360261106,-13.0055,-10.469,-3.3,-5.45,-17.2615,-5.93,-6.4575,-2.03,-5.985,-16.34,-4.4555,-6.0775,-10.1985,0,0
2020-10-04 03:00:00,-4.5415,-8.5260467,-8.63641567,-4.222,-1.2525,-2.29481768,-12.141,-10.108,-3.322,-5.01,-16.0835,-5.66,-6.282,-1.24,-5.6145,-15.2,-3.876,-5.746,-9.438,0,0
2020-10-04 04:00:00,-4.3905,-8.35217105,-8.368394952,-4.202,-1.191125,-2.239863986,-11.647,-9.576,-3.324,-4.72,-15.2855,-5.52,-6.12,-1.2,-5.3675,-14.4305,-3.6385,-5.5055,-9.009,0,0
2020-10-04 05:00:00,-4.1305,-8.40740905,-8.111855512,-4.202,-1.172125,-2.252679889,-11.476,-9.348,-3.296,-4.52,-15.029,-5.53,-6.2055,-1.17,-5.2345,-14.3165,-3.648,-5.473,-8.8465,0,0
2020-10-04 06:00:00,-4.484,-8.61334475,-8.128267707,-4.4295,-1.1805,-2.342175326,-11.7135,-9.4715,-3.353,-4.7,-15.3045,-5.53,-6.21,-1.12,-5.4815,-14.421,-3.6195,-5.616,-8.9505,0,0
2020-10-04 07:00:00,-4.1365,-8.92037375,-9.252716526,-4.632,-1.340625,-2.394233031,-12.711,-10.0605,-3.379,-4.97,-16.169,-5.86,-6.4755,-1.39,-5.928,-14.9625,-4.123,-6.1295,-9.854,0,0
2020-10-04 08:00:00,-3.528,-9.33240315,-10.14594813,-5.275,-1.545875,-2.61571152,-14.801,-10.8965,-3.533,-5.58,-17.879,-6.1,-7.11,-1.31,-6.536,-15.39,-4.769,-6.994,-11.622,0,0
2020-10-04 09:00:00,-2.929,-10.42771375,-11.43845549,-6.504,-1.711375,-2.866598447,-17.3565,-11.9795,-3.519,-6.69,-20.5865,-6.43,-7.731,-1.33,-7.7235,-16.7675,-5.4625,-8.4045,-14.2805,0,0
2020-10-04 10:00:00,-4.064,-11.12780715,-13.06071357,-7.7025,-1.93775,-3.462907089,-19.8265,-13.585,-3.538,-7.94,-23.8925,-7.12,-8.091,-1.28,-8.987,-18.8385,-6.156,-9.737,-16.9195,0,0
2020-10-04 11:00:00,-4.1765,-11.95685805,-14.62562495,-8.483,-2.129,-4.182441048,-22.021,-15.0765,-3.562,-9.02,-26.4385,-7.64,-8.7885,-1.46,-10.127,-21.033,-6.6975,-10.8225,-18.72,0,0
2020-10-04 12:00:00,-4.482,-12.2121982,-14.76595811,-9.1165,-2.201125,-4.84171573,-23.2465,-15.827,-3.56,-9.82,-27.987,-8.06,-9.0954,-1.34,-10.6495,-22.23,-6.973,-11.69415,-20.241,0,0
2020-10-04 13:00:00,-4.4695,-11.9286792,-15.07803604,-9.4575,-2.2225,-4.849854775,-24.5195,-16.416,-3.602,-10.03,-28.8895,-8.2,-9.4779,-1.45,-11.172,-22.838,-7.22,-12.03475,-20.8325,0,0
2020-10-04 14:00:00,-3.9505,-11.10893485,-14.69304936,-9.0585,-2.13875,-4.86955836,-23.541,-16.3115,-3.572,-9.68,-28.101,-8.19,-9.1359,-1.22,-10.7635,-22.9425,-6.8875,-11.67465,-20.007,0,0
2020-10-04 15:00:00,-2.0235,-10.9219847,-14.10576025,-8.7165,-1.982875,-4.792009041,-22.7335,-15.6845,-3.543,-9.48,-27.17,-8.1,-8.8344,-1.342,-10.488,-22.648,-6.669,-11.36265,-19.5455,0,0
2020-10-04 16:00:00,-1.7955,-10.7093202,-14.06778356,-8.8425,-1.984,-4.594429866,-22.7145,-15.5325,-3.56,-9.48,-27.4265,-7.98,-8.7723,-2.704,-10.4595,-22.458,-6.6405,-11.453,-19.8185,0,0
2020-10-04 17:00:00,-1.539,-11.0292339,-14.24811639,-8.805,-2.05725,-3.929128566,-23.75,-15.5515,-3.523,-9.69,-28.2055,-7.91,-9.0819,-3.108,-10.8015,-21.413,-7.049,-11.8235,-20.9105,0,0
2020-10-04 18:00:00,-1.7195,-11.2400233,-14.82416326,-8.7265,-2.0995,-3.411305996,-25.232,-16.188,-3.529,-10.1,-28.7565,-8,-9.3555,-2.011,-11.552,-21.147,-8.0655,-12.0055,-21.5345,0,0
2020-10-04 19:00:00,-1.976,-11.4448591,-15.35590086,-8.766,-2.206375,-3.274927294,-26.3625,-17.157,-3.453,-10.48,-29.469,-7.98,-9.243,-2.131,-11.875,-21.489,-8.132,-11.765,-21.164,0,0
2020-10-04 20:00:00,-2.1375,-10.8953263,-13.83606303,-8.0055,-1.9765,-3.193041397,-23.921,-16.0075,-3.358,-9.78,-27.1035,-7.7,-8.7705,-3.135,-10.925,-20.6625,-7.3245,-10.8745,-19.2335,0,0
2020-10-04 21:00:00,-1.843,-10.73577815,-12.51765263,-7.362,-1.777,-3.012577845,-21.3655,-14.44,-3.321,-8.68,-24.605,-7.23,-8.316,-2.616,-9.6425,-19.285,-6.3175,-9.659,-17.121,0,0
2020-10-04 22:00:00,-2.622,-9.885482,-11.47008517,-6.2305,-1.585,-2.829754063,-18.4015,-12.8915,-3.333,-7.48,-21.4605,-6.54,-7.6815,-2.419,-8.436,-17.6795,-5.396,-8.346,-14.599,0,0
2020-10-04 23:00:00,-2.6505,-8.9113957,-10.14252504,-5.2755,-1.36375,-2.56258921,-15.029,-11.267,-3.291,-6.34,-18.7055,-6.09,-6.9705,-2.095,-7.1725,-16.2735,-4.3795,-7.02,-12.1615,0,0
2020-10-05 00:00:00,-2.2895,-8.57157935,-9.599338122,-4.768,-1.267,-2.386384243,-13.547,-10.412,-3.303,-5.58,-17.3945,-5.88,-6.597,-2.366,-6.327,-15.428,-4.0945,-6.383,-10.92,0,0
2020-10-05 01:00:00,-2.299,-8.4621084,-9.229777473,-4.7,-1.223875,-2.32765803,-12.92,-10.2695,-3.302,-5.35,-17.0145,-5.87,-6.5925,-2.342,-6.0705,-15.5515,-4.047,-6.2985,-10.413,0,0
2020-10-05 02:00:00,-2.128,-8.27639195,-9.650074931,-4.563,-1.294125,-2.354256701,-12.92,-10.5165,-3.365,-5.44,-17.328,-5.81,-6.4935,-2.533,-5.966,-16.112,-4.009,-6.0905,-10.621,0,0
2020-10-05 03:00:00,-2.3845,-8.06065795,-8.857749146,-4.2315,-1.24075,-2.224200799,-12.103,-10.165,-3.421,-5.01,-16.245,-5.58,-6.3315,-2.342,-5.681,-15.086,-3.8095,-5.824,-9.9905,0,0
2020-10-05 04:00:00,-1.767,-7.88986315,-8.619458057,-4.2315,-1.152375,-2.101392109,-11.8465,-9.614,-3.372,-4.75,-15.713,-5.6,-6.4845,-2.228,-5.453,-14.9245,-3.6195,-5.616,-9.6265,0,0
2020-10-05 05:00:00,-2.0425,-8.0376537,-8.992781751,-4.4465,-1.128875,-2.101392109,-11.704,-9.6045,-3.409,-4.66,-15.713,-5.71,-6.372,-2.024,-5.4435,-15.0955,-3.61,-5.6745,-9.62,0,0
2020-10-05 06:00:00,-1.7385,-8.35428815,-9.468953766,-4.9925,-1.176375,-2.278200133,-12.654,-10.2315,-3.508,-5.07,-17.0715,-6.04,-6.714,-2.686,-5.852,-15.846,-3.7715,-6.1685,-10.3285,0,0
2020-10-05 07:00:00,-1.7005,-9.57212545,-12.25606135,-6.416,-1.461375,-2.646127631,-15.941,-12.046,-3.632,-6.57,-21.09,-6.83,-7.785,-3.166,-7.239,-18.278,-4.959,-7.813,-13.0585,0,0
2020-10-05 08:00:00,-1.9095,-11.3720722,-15.36897023,-7.9175,-1.75925,-3.476174009,-20.0355,-14.573,-4.353,-8.29,-26.2295,-7.77,-8.4015,-3.84,-8.7685,-21.0235,-5.6335,-9.1,-16.536,0,0
2020-10-05 09:00:00,-2.0045,-14.1037099,-16.84269356,-8.2005,-1.88225,-4.015601644,-20.729,-16.378,-5.17,-8.66,-27.436,-8.68,-9.3573,-3.971,-8.9775,-23.0945,-5.5195,-9.0584,-16.991,0,0
2020-10-05 10:00:00,-1.9475,-15.21994905,-16.81432751,-8.493,-1.846375,-4.596555456,-20.5295,-16.872,-5.53,-8.85,-27.3395,-9.03,-9.4707,-3.422,-9.0155,-24.852,-5.301,-8.94335,-17.0755,0,0
2020-10-05 11:00:00,-1.356,-14.59705025,-17.26879243,-8.6685,-1.863125,-5.128173793,-20.8715,-17.2235,-5.71,-8.98,-27.48,-9.44,-9.4689,-3.682,-9.3955,-25.5265,-5.1585,-9.07465,-17.199,0,0
2020-10-05 12:00:00,-1.511,-12.74657095,-17.30484431,-8.3955,-1.863125,-5.399303683,-20.862,-17.613,-5.78,-9.05,-28.0975,-9.54,-9.6066,-5.533,-9.557,-26.106,-5.263,-9.0532,-17.251,0,0
2020-10-05 13:00:00,-1.703,-11.87360475,-17.08828727,-8.7755,-1.958125,-5.296337619,-21.7075,-18.126,-5.78,-9.34,-28.8235,-9.55,-9.9999,-5.857,-9.8515,-26.3625,-5.624,-9.5992,-17.8555,0,0
2020-10-05 14:00:00,-3.283,-11.8118861,-17.00804462,-8.6095,-1.868375,-5.266421724,-20.995,-17.4895,-5.91,-9.1,-28.017,-9.31,-9.8622,-6.988,-9.386,-25.9255,-5.415,-9.26965,-17.5825,0,0
2020-10-05 15:00:00,-3.147,-11.37260505,-16.11730676,-8.074,-1.773625,-5.273319772,-19.7695,-16.5585,-5.85,-8.62,-26.9235,-9.14,-9.7956,-5.41,-8.7305,-25.3565,-4.8925,-8.8205,-16.5035,0,0
2020-10-05 16:00:00,-3.749,-12.40291055,-16.30567609,-8.7855,-1.847875,-5.214549955,-20.7005,-16.6345,-5.59,-9.07,-27.8835,-11,-9.3843,-7.121,-9.234,-25.4885,-5.2345,-9.61285,-17.654,0,0
2020-10-05 17:00:00,-3.889,-12.5038222,-16.2491634,-9.9845,-1.97375,-5.116121049,-23.0565,-16.796,-5.13,-9.66,-29.7305,-8.88,-9.9279,-7.691,-10.3265,-25.3745,-6.346,-11.40815,-21.0535,0,0
2020-10-05 18:00:00,-3.9935,-11.7775545,-16.17842902,-9.9265,-2.086,-4.82249492,-24.871,-17.4135,-4.126,-9.9,-29.945,-8.83,-9.927,-7.425,-10.963,-24.6335,-6.9635,-12.155,-21.619,0,0
